age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
0.2556,0.5,0.0763,1.0,0.625,0.6667,1.0,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.6667,0.5,0.1082,1.0,0.625,0.0,0.2143,0.2,1.0,,0.0,0.0,0.4747,0.9512,0
0.1889,0.25,0.229,0.1333,0.5,0.6667,0.0714,0.6,1.0,,0.0,0.0,0.1212,0.9512,0
0.4111,0.25,0.033,0.6,0.8125,0.6667,0.7143,0.2,1.0,,0.0487,0.0,0.4545,0.9512,0
0.3222,0.875,0.1643,0.5333,0.6875,0.0,0.0714,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.3778,0.5,0.3733,0.7333,0.5625,0.8333,1.0,0.2,0.5,,0.0,0.0,0.202,0.9512,0
0.4,0.5,0.2437,1.0,0.625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.0,1
0.4111,0.75,0.1383,1.0,0.625,0.3333,0.2857,1.0,1.0,,0.0,0.0,0.1515,0.9512,0
0.5222,0.875,0.1127,0.6,0.8125,0.3333,0.5714,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2444,0.5,0.024,0.7333,0.5625,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.6778,0.5,0.2407,0.7333,0.5625,0.3333,0.5714,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.6333,0.5,0.2633,0.2667,0.1875,0.3333,0.3571,0.0,1.0,,0.0,0.0,0.4545,0.6341,0
0.3667,0.125,0.2234,0.6667,1.0,0.3333,0.7143,0.0,1.0,,0.0,0.4242,0.404,0.9512,1
0.6,0.5,0.1363,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.4444,0.5,0.1213,0.8,0.875,0.6667,0.7143,0.2,1.0,,0.0,0.3831,0.404,0.9512,0
0.4444,0.5,0.052,0.1333,0.5,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.5051,0.9512,1
0.4444,0.25,0.0686,0.7333,0.5625,0.6667,0.7857,0.2,1.0,,0.0,0.0,0.4242,0.9512,0
0.3889,0.5,0.1832,0.0667,0.4375,0.3333,0.2143,0.0,1.0,,0.0,0.4722,0.404,0.9512,0
0.3556,0.5,0.1334,0.0667,0.4375,0.6667,1.0,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.5444,0.75,0.1343,1.0,0.625,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.5051,0.9512,0
0.3444,0.5,0.1205,0.7333,0.5625,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.6444,0.5,0.0922,0.6,0.8125,0.3333,0.0714,0.0,0.25,,0.0,0.0,0.404,0.7317,0
0.2889,0.625,0.0736,0.6,0.8125,0.6667,0.2857,0.2,1.0,,0.0,0.0,0.5051,0.9512,0
0.3889,0.75,0.0868,0.3333,0.25,0.3333,0.3571,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2778,0.5,0.0696,1.0,0.625,0.6667,0.5,0.6,1.0,,0.0,0.0,0.404,0.4634,0
0.4778,0.5,0.2387,0.1333,0.5,0.3333,0.0714,0.0,0.5,,0.0,0.0,0.404,0.9512,0
0.3556,0.5,0.1388,1.0,0.625,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.3535,0.9512,0
0.5,0.5,0.1048,0.6,0.8125,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.6061,0.9512,1
0.5333,0.5,0.0965,0.7333,0.5625,0.6667,0.5,0.2,0.5,,0.0,0.0,0.404,0.9512,0
0.3444,0.5,0.1699,0.2667,0.1875,0.6667,0.5714,0.6,1.0,,0.0,0.0,0.404,0.6341,0
0.2222,0.0,0.087,1.0,0.625,0.6667,0.0,0.6,1.0,,0.0,0.0,0.2525,0.9512,0
0.3111,0.5,0.2687,0.7333,0.5625,0.6667,0.9286,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5556,0.75,0.1621,0.6,0.8125,0.0,0.7143,0.2,1.0,,0.0,0.0,0.6061,0.9512,0
0.2444,0.5,0.2892,0.7333,0.5625,0.6667,0.0714,0.4,0.5,,0.0,0.0,0.404,0.9512,0
0.2111,0.5,0.0833,1.0,0.625,0.6667,0.8571,0.6,1.0,,0.0,0.0,0.202,0.9512,0
0.4222,0.5,0.3067,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.6364,0.9512,1
0.2556,0.5,0.2535,0.7333,0.5625,0.6667,1.0,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.2667,0.625,0.1581,0.6,0.8125,0.6667,0.2857,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.2889,0.5,0.19,0.5333,0.6875,0.3333,0.2857,1.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5,0.875,0.1401,0.7333,0.5625,0.0,0.9286,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.9778,0.5,0.0462,1.0,0.625,0.0,0.0714,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.2111,0.5,0.0852,0.0667,0.4375,0.6667,0.0714,0.6,0.0,,0.0,0.0,0.1515,0.8537,0
0.2667,0.5,0.1256,0.7333,0.5625,0.6667,0.2857,0.2,1.0,,0.0,0.0,0.5051,0.9512,0
0.9333,0.0,0.0857,0.2667,0.1875,0.3333,0.0,0.0,1.0,,0.0,0.0,0.202,0.9512,0
0.5333,0.5,0.1113,0.0,0.375,0.3333,0.3571,0.0,0.5,,0.0,0.0,0.404,0.9512,0
0.5111,0.5,0.084,1.0,0.625,0.3333,0.2143,0.0,0.25,,0.0,0.0,0.404,0.9756,0
0.3444,0.625,0.1008,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.5051,0.9512,0
0.6444,0.5,0.0279,0.7333,0.5625,1.0,0.0714,0.8,0.0,,0.0,0.0,0.404,0.9512,0
0.3889,0.25,0.2221,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4,0.5,0.1431,0.7333,0.5625,0.6667,0.2143,0.6,0.5,,0.0,0.0,0.404,0.9512,0
0.4,0.5,0.1247,0.9333,0.9375,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.5556,0.9512,1
0.5222,0.25,0.0854,0.8,0.875,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.6333,0.5,0.0825,0.4,0.3125,1.0,0.5714,0.8,0.5,,0.0,0.0,0.5253,0.0,0
0.3333,0.5,0.0795,1.0,0.625,0.5,0.2857,0.8,1.0,,0.0,0.0,0.4545,0.9512,0
0.3333,0.25,0.1353,0.8,0.875,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2111,0.0,0.1352,0.1333,0.5,0.3333,0.0,0.4,1.0,,0.1502,0.0,0.404,0.9512,1
0.3333,0.625,0.0567,0.6,0.8125,0.6667,0.2857,0.6,1.0,,0.0,0.0,0.4343,0.9512,0
0.2556,0.25,0.1333,1.0,0.625,0.6667,0.7857,0.6,1.0,,0.0,0.0,0.404,0.9512,1
0.4556,0.75,0.1014,0.9333,0.9375,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.5051,0.9512,1
0.5778,0.5,0.2989,1.0,0.625,0.0,0.2857,0.2,1.0,,0.0,0.0,0.6061,0.9512,0
0.3,0.5,0.0703,0.4667,0.75,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.6556,0.5,0.1139,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.4545,0.9512,0
0.2333,0.5,0.125,0.7333,0.5625,0.6667,0.8571,0.6,1.0,,0.0,0.0,0.3636,0.9512,0
0.6667,0.5,0.1175,0.7333,0.5625,1.0,0.5,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.7667,0.875,0.034,0.9333,0.9375,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.3434,0.9512,1
0.2667,0.5,0.1326,0.7333,0.5625,0.6667,0.8571,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.2111,0.5,0.0813,0.7333,0.5625,0.6667,0.8571,0.6,0.5,,0.0,0.0,0.2525,0.9512,0
0.6667,0.875,0.1339,0.4667,0.75,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.202,0.6341,0
0.7111,0.5,0.0149,1.0,0.625,1.0,0.9286,0.2,1.0,,0.0,0.0,0.3535,0.9512,0
0.4333,0.625,0.1267,0.5333,0.6875,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.6061,0.9512,1
0.5667,0.5,0.157,0.4667,0.75,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.4545,0.9512,1
0.5667,0.5,0.0932,0.0,0.375,0.0,0.2143,0.2,0.5,,0.0,0.0,0.3535,0.9512,0
0.2778,0.5,0.2277,1.0,0.625,0.0,0.9286,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.1889,0.0,0.2241,0.0,0.375,0.6667,0.0,0.6,1.0,,0.0,0.0,0.0404,0.9512,0
0.4111,0.5,0.112,1.0,0.625,0.0,0.9286,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.8222,0.75,0.2646,0.7333,0.5625,1.0,0.3571,0.2,1.0,,0.0,0.0,0.1414,0.9512,0
0.2889,0.875,0.0955,0.6,0.8125,0.3333,0.2857,0.0,0.5,,0.0,0.0,0.404,0.9512,1
0.2556,0.5,0.3507,0.7333,0.5625,0.6667,0.5714,0.2,0.5,,0.0,0.0,0.303,0.9512,0
0.6333,0.625,0.0252,0.9333,0.9375,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.3636,0.9512,1
0.2222,0.5,0.2612,0.0667,0.4375,0.6667,1.0,0.6,1.0,,0.0,0.0,0.1515,0.9512,0
0.4111,0.5,0.1357,0.7333,0.5625,0.3333,0.3571,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5111,0.5,0.0832,0.6,0.8125,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4333,0.5,0.2564,1.0,0.625,0.0,0.7143,0.2,1.0,,0.0,0.0,0.4545,0.9512,1
0.4444,0.5,0.0565,0.7333,0.5625,1.0,0.5,0.6,1.0,,0.0,0.0,0.303,0.9512,0
0.5556,0.875,0.0167,0.7333,0.5625,0.3333,0.4286,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2778,0.5,0.1797,0.8667,0.0625,0.6667,0.3571,0.2,1.0,,0.0,0.0,0.3535,0.6341,0
0.4889,0.5,0.0575,0.7333,0.5625,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.4545,0.9512,0
0.4556,0.5,0.2841,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.3333,0.75,0.2721,0.7333,0.5625,0.3333,0.7143,0.0,1.0,,0.0,0.4539,0.1515,0.9512,1
0.4222,0.5,0.1513,0.5333,0.6875,0.3333,0.4286,0.0,1.0,,0.0,0.0,0.5051,0.9512,0
0.6,0.5,0.1987,0.0,0.375,0.3333,0.4286,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4444,0.125,0.1277,0.7333,0.5625,0.0,0.0714,0.2,0.5,,0.0,0.0,0.5253,0.9512,0
0.4111,0.5,0.1476,0.0667,0.4375,0.3333,0.4286,0.0,0.5,,0.0769,0.0,0.404,0.9512,1
0.5111,0.125,0.0141,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.1502,0.0,0.404,0.9512,1
0.4222,0.5,0.0478,0.7333,0.5625,0.0,0.7143,0.2,1.0,,0.0,0.0,0.4545,0.9512,0
0.2222,0.5,0.145,1.0,0.625,0.6667,0.2857,0.6,1.0,,0.0,0.0,0.101,0.9512,0
0.7889,0.0,0.1201,0.4667,0.75,0.3333,0.0,0.0,1.0,,0.0,0.0,0.0303,0.9512,0
0.3889,0.5,0.0379,1.0,0.625,0.3333,0.3571,0.0,1.0,,0.0,0.0,0.404,0.6341,0
0.6889,0.5,0.0661,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.3778,0.5,0.237,0.6,0.8125,0.6667,0.7143,0.2,1.0,,0.0,0.0,0.4545,0.122,0
0.6222,0.75,0.0972,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.9091,0.9512,0
0.3333,0.875,0.0927,0.8,0.875,0.3333,0.7143,0.0,0.25,,0.0,0.0,0.202,0.878,0
0.1889,0.5,0.0365,0.0667,0.4375,0.6667,0.0714,0.6,1.0,,0.0,0.0,0.202,0.9512,0
0.2,0.75,0.1552,0.0667,0.4375,0.6667,0.5714,0.6,1.0,,0.0059,0.0,0.0404,0.9512,0
0.3889,0.5,0.0663,0.0667,0.4375,0.3333,0.3571,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2333,0.5,0.124,0.7333,0.5625,0.6667,0.5,0.6,0.5,,0.0,0.0,0.0101,0.9512,0
0.5111,0.75,0.0944,0.7333,0.5625,0.0,0.2143,0.6,1.0,,0.0,0.0,0.5051,0.9512,0
0.3667,0.75,0.0165,1.0,0.625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.6061,0.9512,0
0.3,0.5,0.0872,1.0,0.625,0.6667,0.8571,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.4,0.5,0.2799,1.0,0.625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.4667,0.5,0.0654,0.3333,0.25,0.3333,1.0,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.3889,0.5,0.1356,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.5051,0.9512,0
0.2778,0.5,0.1728,0.6,0.8125,0.8333,0.2857,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5222,0.125,0.0652,0.6,0.8125,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.4889,0.875,0.0955,0.9333,0.9375,0.3333,0.7143,0.0,1.0,,0.1502,0.0,0.7576,0.9512,1
0.5667,0.125,0.014,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0769,0.0,0.404,0.9512,1
0.5889,0.5,0.0643,0.7333,0.5625,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.4242,0.9512,1
0.5222,0.5,0.076,0.7333,0.5625,0.3333,0.7857,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2222,0.5,0.1963,0.0667,0.4375,0.6667,0.4286,0.6,0.5,,0.0,0.0,0.404,0.9512,0
0.3556,0.5,0.1614,1.0,0.625,0.8333,0.5,0.8,0.5,,0.0,0.0,0.7071,0.9512,0
0.3111,0.5,0.1234,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.5051,0.9512,0
0.6444,0.0,0.0658,0.2667,0.1875,0.3333,0.0,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5778,0.5,0.0969,0.7333,0.5625,0.0,0.8571,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.3889,0.5,0.1259,0.8,0.875,0.8333,0.7143,0.2,1.0,,0.0,0.0,0.404,0.9512,1
0.3333,0.5,0.1145,1.0,0.625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.3667,0.5,0.073,1.0,0.625,0.6667,0.0714,0.2,1.0,,0.0685,0.0,0.5051,0.9512,0
0.6222,0.875,0.0564,0.6,0.8125,0.8333,0.7143,0.2,1.0,,0.0,0.0,0.3838,0.0,0
0.2333,0.5,0.1378,1.0,0.625,0.6667,0.5714,0.6,1.0,,0.0,0.0,0.202,0.9512,0
0.6222,0.0,0.022,1.0,0.625,0.6667,0.0,0.2,0.5,,0.0,0.0,0.404,0.9512,0
0.6222,0.5,0.1303,0.6,0.8125,0.3333,0.7143,0.0,1.0,,0.0,0.4366,0.6566,0.9512,1
0.5,0.5,0.1004,0.6,0.8125,0.3333,0.2143,0.0,1.0,,0.1502,0.0,0.404,0.9512,1
0.2222,0.5,0.0573,1.0,0.625,0.6667,0.2857,0.6,1.0,,0.0,0.0,0.202,0.9512,0
0.6889,0.25,0.0949,0.7333,0.5625,0.3333,0.5714,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.2667,0.5,0.1322,0.6,0.8125,0.6667,0.8571,0.2,1.0,,0.0,0.0,0.303,0.9512,0
0.5778,0.125,0.0262,0.6,0.8125,0.8333,0.0714,0.8,0.5,,0.0,0.0,0.404,0.9512,0
0.2556,0.5,0.0264,0.7333,0.5625,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4,0.5,0.1339,0.8,0.875,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.4444,0.5,0.468,1.0,0.625,0.6667,0.2143,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.3333,0.5,0.1667,1.0,0.625,0.3333,0.5,0.0,1.0,,0.0,0.0,0.404,0.6585,0
0.4556,0.5,0.1982,0.4,0.3125,0.3333,1.0,0.0,1.0,,0.0,0.0,0.3535,0.9512,0
0.6556,0.5,0.1319,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.3,0.5,0.2219,0.8,0.875,0.6667,0.2857,0.2,1.0,,0.0,0.0,0.3737,0.9512,0
0.2111,0.0,0.1178,1.0,0.625,0.6667,0.0,0.6,1.0,,0.0,0.0,0.2323,0.9512,0
0.4556,0.5,0.0782,1.0,0.625,0.6667,0.2857,0.2,1.0,,0.0,0.0,0.5051,0.9512,0
0.3,0.5,0.1394,0.6,0.8125,0.6667,0.4286,0.8,1.0,,0.0,0.0,0.3535,0.9512,0
0.5556,0.5,0.1465,0.7333,0.5625,1.0,0.5,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.3222,0.5,0.2274,0.2667,0.1875,0.6667,0.5714,0.6,1.0,,0.0,0.0,0.404,0.1951,0
0.4222,0.5,0.1377,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.5556,0.9512,1
0.3333,0.5,0.114,0.7333,0.5625,0.6667,0.5,0.6,1.0,,0.0,0.0,0.6061,0.9512,0
0.5333,0.5,0.0737,0.6,0.8125,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.5556,0.9512,0
0.4333,0.25,0.1804,0.4667,0.75,0.3333,0.2143,0.0,0.5,,0.073,0.0,0.404,0.9512,1
0.4444,0.5,0.135,0.5333,0.6875,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.3,0.25,0.1491,0.0667,0.4375,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.6341,0
0.6556,0.75,0.0895,0.8,0.875,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.3444,0.0,0.191,0.7333,0.5625,0.0,0.0,0.8,0.5,,0.0,0.0,0.202,0.9512,0
0.3778,0.5,0.115,0.7333,0.5625,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.5051,0.9512,1
0.5222,0.625,0.1256,0.9333,0.9375,0.6667,0.5714,0.2,1.0,,0.0,0.0,0.6061,0.9512,1
0.7111,0.625,0.2073,0.2,0.125,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.202,0.9512,0
0.3222,0.5,0.2563,0.4,0.3125,0.3333,0.5,0.0,1.0,,0.0,0.0,0.404,0.6341,0
0.4222,0.25,0.0992,0.7333,0.5625,0.6667,1.0,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.4667,0.5,0.1434,0.6,0.8125,0.3333,0.8571,0.0,1.0,,0.0,0.4332,0.404,0.9512,1
0.5444,0.5,0.0838,0.6,0.8125,0.3333,0.8571,0.0,1.0,,0.0,0.0,0.6061,0.9512,1
0.5889,0.5,0.0665,1.0,0.625,0.3333,0.9286,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.3889,0.5,0.1458,1.0,0.625,0.3333,0.0714,0.0,1.0,,0.0,0.0,0.5051,0.9512,1
0.7778,0.0,0.0912,0.6,0.8125,0.3333,0.0,0.0,0.25,,0.0,0.0,0.404,0.0732,0
0.4222,0.5,0.0723,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4,0.5,0.1029,0.6,0.8125,0.0,0.8571,0.4,0.25,,0.0,0.0,0.404,0.8537,0
0.3778,0.75,0.0674,0.6,0.8125,0.3333,0.8571,0.0,0.25,,0.0,0.0,0.5556,0.4634,0
0.2667,0.5,0.0793,0.6,0.8125,0.6667,0.7143,0.2,1.0,,0.0,0.0,0.101,0.439,0
0.2556,0.5,0.1331,1.0,0.625,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.2333,0.5,0.2769,1.0,0.625,0.6667,0.0714,0.6,1.0,,0.0,0.0,0.3535,0.9512,0
0.5222,0.5,0.13,1.0,0.625,1.0,0.0714,0.8,1.0,,0.0,0.0,0.404,0.9512,0
0.6556,0.5,0.0447,0.3333,0.25,0.6667,0.3571,0.8,1.0,,0.0487,0.0,0.404,0.9512,0
0.3667,0.125,0.0924,0.4667,0.75,0.0,0.2857,0.8,1.0,,0.0,0.0,0.5051,0.9512,1
0.7,0.75,0.1557,1.0,0.625,0.3333,0.5,0.0,1.0,,0.0,0.0,0.3535,0.9512,1
0.2,0.25,0.0987,0.7333,0.5625,0.6667,0.5714,0.6,1.0,,0.0,0.0,0.6061,0.9512,0
0.3556,0.5,0.0218,0.6,0.8125,0.6667,0.7143,0.2,1.0,,0.0,0.0,0.5051,0.9512,0
0.3667,0.5,0.3898,0.6,0.8125,0.3333,0.2857,0.0,0.5,,0.0,0.0,0.404,0.0,0
0.2111,0.5,0.1393,0.7333,0.5625,0.6667,0.4286,0.4,1.0,,0.0,0.0,0.404,0.9512,0
0.3,0.25,0.0899,0.7333,0.5625,0.6667,0.7143,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.4444,0.5,0.0234,1.0,0.625,0.0,1.0,0.2,1.0,,0.0,0.0,0.4848,0.9512,1
0.4222,0.75,0.0898,0.4667,0.75,0.3333,1.0,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2222,0.5,0.0168,0.7333,0.5625,0.6667,0.3571,0.6,1.0,,0.0,0.0,0.4747,0.9512,0
0.3889,0.75,0.1158,0.7333,0.5625,0.8333,1.0,0.2,1.0,,0.0,0.0,0.7071,0.9512,0
0.2444,0.5,0.2776,1.0,0.625,0.6667,0.0714,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.4444,0.5,0.0345,0.8,0.875,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.5051,0.9512,1
0.3778,0.5,0.1335,1.0,0.625,0.3333,0.9286,0.0,1.0,,0.031,0.0,0.404,0.9512,1
0.2556,0.5,0.1977,0.0,0.375,0.6667,0.4286,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.2889,0.5,0.1524,0.6,0.8125,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5889,0.625,0.0744,1.0,0.625,0.3333,0.3571,0.0,1.0,,0.0,0.0,0.6061,0.9512,0
0.3778,0.5,0.1082,1.0,0.625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.4333,0.5,0.1174,0.7333,0.5625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2778,0.5,0.2629,0.4,0.3125,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.6341,0
0.2,0.5,0.2013,0.0667,0.4375,0.6667,0.8571,0.6,1.0,,0.0,0.0,0.202,0.9512,0
0.7222,0.5,0.1156,0.6,0.8125,0.6667,0.2857,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5444,0.75,0.1567,0.6,0.8125,0.6667,0.2857,0.6,1.0,,0.0,0.0,0.404,0.9512,0
0.7111,0.5,0.0429,0.0,0.375,0.3333,0.5714,0.0,0.5,,0.0,0.0,0.404,0.9512,0
0.7556,0.5,0.1148,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.6222,0.75,0.1185,1.0,0.625,0.0,0.5714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.7556,0.125,0.2842,0.7333,0.5625,0.0,0.7143,0.2,1.0,,0.0,0.8455,0.404,0.9512,0
0.3889,0.5,0.0713,0.6,0.8125,0.3333,0.7143,0.0,1.0,,0.0,0.0,0.4848,0.9512,1
0.5556,0.125,0.2066,0.7333,0.5625,0.6667,0.0714,0.8,0.5,,0.0,0.0,0.1212,0.9512,0
0.5,0.5,0.1196,0.7333,0.5625,0.0,0.0714,0.8,1.0,,0.0,0.0,0.2828,0.9512,0
0.4778,0.5,0.2157,0.6,0.8125,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.4333,0.5,0.0872,1.0,0.625,0.8333,0.0714,0.8,0.5,,0.0,0.0,0.404,0.9512,0
0.4111,0.5,0.1731,0.7333,0.5625,0.0,0.2143,0.8,1.0,,0.0151,0.0,0.404,0.9512,0
0.5,0.5,0.1859,0.6,0.8125,0.3333,0.9286,0.0,1.0,,0.0,0.0,0.5051,0.9512,1
0.2222,0.0,0.0581,1.0,0.625,0.6667,0.0,0.6,1.0,,0.0,0.0,0.101,0.9512,0
0.4,0.5,0.1889,0.4667,0.75,0.6667,0.9286,0.8,1.0,,0.0,0.0,0.4545,0.9512,0
0.2889,0.5,0.2503,1.0,0.625,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.4,0.5,0.275,0.6,0.8125,0.6667,0.7143,0.2,1.0,,0.0,0.0,0.3232,0.9512,0
0.5222,0.5,0.1006,0.6,0.8125,0.6667,0.0714,0.2,1.0,,0.0,0.0,0.6061,0.9512,0
0.3778,0.5,0.141,0.7333,0.5625,0.6667,0.5,0.2,0.5,,0.0,0.4594,0.404,0.9512,0
0.5889,0.5,0.2396,1.0,0.625,1.0,0.8571,0.8,1.0,,0.0,0.0,0.303,0.9512,0
0.3556,0.5,0.1118,0.6,0.8125,0.0,0.5,0.2,1.0,,0.0,0.365,0.4242,0.9512,0
0.4889,0.75,0.0758,0.2667,0.1875,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.2778,0.5,0.3118,0.7333,0.5625,0.6667,0.4286,0.4,1.0,,0.0,0.0,0.404,0.6341,0
0.3889,0.5,0.2786,0.2667,0.1875,0.6667,0.3571,0.8,1.0,,0.0,0.0,0.3636,0.9512,0
0.3778,0.5,0.0197,0.4667,0.75,0.0,0.7143,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.4667,0.5,0.1009,1.0,0.625,0.3333,0.2143,0.0,1.0,,0.0,0.0,0.404,0.9512,0
0.5222,0.5,0.0266,0.7333,0.5625,0.0,0.5714,0.2,1.0,,0.0,0.0,0.0404,0.9512,0
0.2556,0.5,0.1329,0.7333,0.5625,0.6667,0.2143,0.6,1.0,,0.0,0.0,0.3737,0.6341,0
0.6222,0.25,0.172,0.7333,0.5625,0.0,0.2857,0.2,1.0,,0.0,0.0,0.404,0.9512,0
0.5556,0.5,0.0295,0.6667,1.0,0.3333,0.7143,0.0,1.0,,0.1502,0.0,0.5051,0.9512,1
0.4222,0.5,0.1134,0.7333,0.5625,0.3333,1.0,0.0,1.0,,0.0,0.0,0.6061,0.9512,0
0.5111,0.5,0.1875,0.5333,0.6875,0.3333,0.2857,0.0,1.0,,0.0,0.0,0.404,0.9512,1
0.5222,0.5,0.078,0.4667,0.75,0.8333,0.0714,0.8,1.0,,0.0,0.0,0.5758,0.9512,0
0.4222,0.75,0.1242,0.7333,0.5625,0.3333,0.5714,0.0,1.0,,0.0346,0.0,0.8081,0.5366,0
